,latitude,longitude,start_time,end_time,duration_time,cluster
207,38.029297,-78.510103,2025-02-09 11:48:26.949000-05:00,2025-02-09 12:17:44-05:00,0 days 00:29:17.051000,2
208,38.052815,-78.501257,2025-02-09 12:29:02.491000-05:00,2025-02-09 12:53:07.604000-05:00,0 days 00:24:05.113000,4
209,38.033553,-78.507977,2025-02-09 13:01:05.646000-05:00,2025-02-09 15:19:20.004000-05:00,0 days 02:18:14.358000,0
210,38.036351,-78.50731,2025-02-09 13:01:05.646000-05:00,2025-02-09 13:06:50.983000-05:00,0 days 00:05:45.337000,21
211,38.036457,-78.505368,2025-02-09 13:08:24.327000-05:00,2025-02-09 13:13:04.200000-05:00,0 days 00:04:39.873000,12
212,38.036351,-78.50731,2025-02-09 13:13:34.744000-05:00,2025-02-09 15:19:20.004000-05:00,0 days 02:05:45.260000,21
213,38.029327,-78.510056,2025-02-09 15:23:53-05:00,2025-02-09 16:56:54-05:00,0 days 01:33:01,2
214,38.029297,-78.510103,2025-02-09 18:04:01.860000-05:00,2025-02-10 09:14:52.148000-05:00,0 days 15:10:50.288000,2
215,38.031619,-78.510846,2025-02-10 11:07:38-05:00,2025-02-10 11:48:32.465000-05:00,0 days 00:40:54.465000,1
216,38.029327,-78.510056,2025-02-10 16:49:23.834000-05:00,2025-02-11 15:53:25.999000-05:00,0 days 23:04:02.165000,2
217,38.029261,-78.510124,2025-02-11 15:53:25.999000-05:00,2025-02-12 16:44:17.325000-05:00,1 days 00:50:51.326000,2
218,38.027085,-78.5116,2025-02-12 21:01:36.038000-05:00,2025-02-12 22:53:30.637000-05:00,0 days 01:51:54.599000,24
219,38.029297,-78.510103,2025-02-12 22:53:30.637000-05:00,2025-02-13 10:55:18.649000-05:00,0 days 12:01:48.012000,2
220,38.029297,-78.510103,2025-02-13 12:23:19.182000-05:00,2025-02-13 15:33:38.617000-05:00,0 days 03:10:19.435000,2
221,38.069104,-78.490289,2025-02-13 15:54:16.544000-05:00,2025-02-13 16:18:55.341000-05:00,0 days 00:24:38.797000,7
222,38.065186,-78.492411,2025-02-13 16:22:08.035000-05:00,2025-02-13 16:42:21.571000-05:00,0 days 00:20:13.536000,16
223,38.062983,-78.491488,2025-02-13 16:22:08.035000-05:00,2025-02-13 16:37:32.781000-05:00,0 days 00:15:24.746000,17
224,38.052815,-78.501257,2025-02-13 16:48:24.059000-05:00,2025-02-13 17:13:16.247000-05:00,0 days 00:24:52.188000,4
225,38.029297,-78.510103,2025-02-13 17:21:36.350000-05:00,2025-02-14 06:53:41.050000-05:00,0 days 13:32:04.700000,2
226,37.652307,-77.614216,2025-02-14 08:16:52.999000-05:00,2025-02-14 08:20:50.627000-05:00,0 days 00:03:57.628000,-1
227,37.654742,-77.613206,2025-02-14 08:20:50.627000-05:00,2025-02-14 09:49:47-05:00,0 days 01:28:56.373000,13
228,37.655,-77.613889,2025-02-14 08:20:50.627000-05:00,2025-02-14 09:49:47-05:00,0 days 01:28:56.373000,6
229,38.029297,-78.510103,2025-02-14 11:11:01-05:00,2025-02-14 11:58:00.127000-05:00,0 days 00:46:59.127000,2
230,38.033553,-78.507977,2025-02-14 11:58:00.127000-05:00,2025-02-14 12:24:35.027000-05:00,0 days 00:26:34.900000,0
231,38.029297,-78.510103,2025-02-14 13:09:43.268000-05:00,2025-02-14 17:26:11.485000-05:00,0 days 04:16:28.217000,2
232,38.033553,-78.507977,2025-02-14 17:30:47.748000-05:00,2025-02-14 17:46:36.999000-05:00,0 days 00:15:49.251000,0
233,38.03482,-78.515183,2025-02-14 17:30:47.748000-05:00,2025-02-14 17:46:36.999000-05:00,0 days 00:15:49.251000,25
234,38.026071,-78.515509,2025-02-14 18:00:50-05:00,2025-02-14 18:39:23.018000-05:00,0 days 00:38:33.018000,-1
235,38.029297,-78.510103,2025-02-14 18:40:57.785000-05:00,2025-02-15 06:35:04-05:00,0 days 11:54:06.215000,2
236,38.033553,-78.507977,2025-02-15 06:35:04-05:00,2025-02-15 06:53:51-05:00,0 days 00:18:47,0
237,37.503572,-77.593941,2025-02-15 08:06:49.999000-05:00,2025-02-15 09:31:29-05:00,0 days 01:24:39.001000,-1
238,38.029297,-78.510103,2025-02-15 10:50:23.075000-05:00,2025-02-15 11:50:28.999000-05:00,0 days 01:00:05.924000,2
239,38.037998,-78.491035,2025-02-15 12:13:35-05:00,2025-02-15 13:50:14.971000-05:00,0 days 01:36:39.971000,26
240,38.052815,-78.501257,2025-02-15 14:12:15.372000-05:00,2025-02-15 14:30:07.766000-05:00,0 days 00:17:52.394000,4
241,38.053566,-78.500689,2025-02-15 14:12:15.372000-05:00,2025-02-15 14:16:38.834000-05:00,0 days 00:04:23.462000,8
242,38.029297,-78.510103,2025-02-15 14:35:26.386000-05:00,2025-02-15 18:20:50.587000-05:00,0 days 03:45:24.201000,2
243,38.027085,-78.5116,2025-02-15 18:20:50.587000-05:00,2025-02-15 21:11:02.116000-05:00,0 days 02:50:11.529000,24
244,38.029297,-78.510103,2025-02-15 21:15:38.170000-05:00,2025-02-16 06:47:24-05:00,0 days 09:31:45.830000,2
245,37.654742,-77.613206,2025-02-16 07:53:13.999000-05:00,2025-02-16 09:38:49.708000-05:00,0 days 01:45:35.709000,13
246,37.655,-77.613889,2025-02-16 07:53:48.680000-05:00,2025-02-16 09:38:49.708000-05:00,0 days 01:45:01.028000,6
247,38.029297,-78.510103,2025-02-16 10:43:03.055000-05:00,2025-02-16 11:04:41.789000-05:00,0 days 00:21:38.734000,2
248,38.033553,-78.507977,2025-02-16 11:09:52.031000-05:00,2025-02-16 13:09:08.737000-05:00,0 days 01:59:16.706000,0
249,38.031103,-78.513688,2025-02-16 11:09:52.031000-05:00,2025-02-16 13:09:08.737000-05:00,0 days 01:59:16.706000,3
250,38.029297,-78.510103,2025-02-16 13:10:22.582000-05:00,2025-02-16 16:53:21.747000-05:00,0 days 03:42:59.165000,2
251,38.033553,-78.507977,2025-02-16 16:56:43.111000-05:00,2025-02-16 18:11:33.493000-05:00,0 days 01:14:50.382000,0
252,38.029327,-78.510056,2025-02-16 18:13:33-05:00,2025-02-17 09:28:20.113000-05:00,0 days 15:14:47.113000,2
253,38.029297,-78.510103,2025-02-17 11:41:54.737000-05:00,2025-02-17 13:49:05.339000-05:00,0 days 02:07:10.602000,2
254,38.033553,-78.507977,2025-02-17 13:51:38.525000-05:00,2025-02-17 18:18:20.100000-05:00,0 days 04:26:41.575000,0
255,38.032088,-78.510695,2025-02-17 13:51:38.525000-05:00,2025-02-17 15:20:27.927000-05:00,0 days 01:28:49.402000,19
256,38.033271,-78.509706,2025-02-17 15:23:31.316000-05:00,2025-02-17 16:50:00-05:00,0 days 01:26:28.684000,18
257,38.032088,-78.510695,2025-02-17 16:54:32.790000-05:00,2025-02-17 18:18:20.100000-05:00,0 days 01:23:47.310000,19
258,38.029297,-78.510103,2025-02-17 21:15:03.110000-05:00,2025-02-18 06:30:19.510000-05:00,0 days 09:15:16.400000,2
259,37.654742,-77.613206,2025-02-18 07:47:20.999000-05:00,2025-02-18 09:16:32-05:00,0 days 01:29:11.001000,13
260,37.655,-77.613889,2025-02-18 07:47:20.999000-05:00,2025-02-18 09:16:32-05:00,0 days 01:29:11.001000,6
261,38.029327,-78.510056,2025-02-18 10:35:36-05:00,2025-02-18 16:57:19.996000-05:00,0 days 06:21:43.996000,2
262,38.029297,-78.510103,2025-02-18 19:05:34.417000-05:00,2025-02-20 12:42:02.999000-05:00,1 days 17:36:28.582000,2
263,38.069104,-78.490289,2025-02-20 12:55:41.195000-05:00,2025-02-20 13:26:19.489000-05:00,0 days 00:30:38.294000,7
264,38.052815,-78.501257,2025-02-20 13:31:09.404000-05:00,2025-02-20 14:33:12.857000-05:00,0 days 01:02:03.453000,4
265,38.053566,-78.500689,2025-02-20 13:31:09.404000-05:00,2025-02-20 14:14:48.430000-05:00,0 days 00:43:39.026000,8
266,38.050261,-78.502475,2025-02-20 14:15:53-05:00,2025-02-20 14:20:07.153000-05:00,0 days 00:04:14.153000,22
267,38.029297,-78.510103,2025-02-20 14:37:57.467000-05:00,2025-02-20 21:34:34.984000-05:00,0 days 06:56:37.517000,2
268,38.033553,-78.507977,2025-02-20 21:47:19-05:00,2025-02-20 22:48:17.419000-05:00,0 days 01:00:58.419000,0
269,38.031103,-78.513688,2025-02-20 21:47:19-05:00,2025-02-20 21:53:04.939000-05:00,0 days 00:05:45.939000,3
270,38.029297,-78.510103,2025-02-20 22:48:17.419000-05:00,2025-02-21 05:54:48.999000-05:00,0 days 07:06:31.580000,2
271,39.082826,-76.888902,2025-02-21 09:00:39.270000-05:00,2025-02-21 09:33:48.086000-05:00,0 days 00:33:08.816000,27
272,39.951501,-75.191016,2025-02-21 12:12:43.748000-05:00,2025-02-21 23:47:44-05:00,0 days 11:35:00.252000,28
273,39.951702,-75.186531,2025-02-21 13:27:39.676000-05:00,2025-02-21 23:45:33.224000-05:00,0 days 10:17:53.548000,29
274,39.976278,-75.181197,2025-02-22 00:16:51.436000-05:00,2025-02-22 07:09:48.633000-05:00,0 days 06:52:57.197000,30
275,39.951501,-75.191016,2025-02-22 07:20:15.659000-05:00,2025-02-22 12:46:41.189000-05:00,0 days 05:26:25.530000,28
276,39.951702,-75.186531,2025-02-22 07:20:15.659000-05:00,2025-02-22 07:26:39.819000-05:00,0 days 00:06:24.160000,29
277,39.951501,-75.191016,2025-02-22 12:57:29.345000-05:00,2025-02-22 22:42:08-05:00,0 days 09:44:38.655000,28
278,39.976278,-75.181198,2025-02-22 22:53:37.899000-05:00,2025-02-23 08:34:14.325000-05:00,0 days 09:40:36.426000,30
279,39.951501,-75.191016,2025-02-23 08:46:47.969000-05:00,2025-02-23 12:46:31.329000-05:00,0 days 03:59:43.360000,28
280,39.951702,-75.186531,2025-02-23 08:46:47.969000-05:00,2025-02-23 10:05:24.599000-05:00,0 days 01:18:36.630000,29
281,39.956613,-75.189944,2025-02-23 12:54:33-05:00,2025-02-23 13:51:59.805000-05:00,0 days 00:57:26.805000,-1
282,39.951501,-75.191016,2025-02-23 14:02:21.171000-05:00,2025-02-23 15:03:04.461000-05:00,0 days 01:00:43.290000,28
283,39.951702,-75.186531,2025-02-23 14:03:29.024000-05:00,2025-02-23 14:29:41.210000-05:00,0 days 00:26:12.186000,29
284,39.082826,-76.888902,2025-02-23 17:11:54.176000-05:00,2025-02-23 17:42:49.988000-05:00,0 days 00:30:55.812000,27
285,38.029297,-78.510103,2025-02-23 20:24:16.075000-05:00,2025-02-23 22:06:15.268000-05:00,0 days 01:41:59.193000,2
286,38.033553,-78.507977,2025-02-23 22:22:57.300000-05:00,2025-02-24 00:55:46.513000-05:00,0 days 02:32:49.213000,0
287,38.029583,-78.504491,2025-02-23 22:22:57.300000-05:00,2025-02-24 00:55:46.513000-05:00,0 days 02:32:49.213000,23
288,38.042358,-78.504629,2025-02-24 01:07:56.359000-05:00,2025-02-24 01:14:00.756000-05:00,0 days 00:06:04.397000,-1
289,38.029297,-78.510103,2025-02-24 01:17:54.749000-05:00,2025-02-24 12:26:19.260000-05:00,0 days 11:08:24.511000,2
290,38.031619,-78.510846,2025-02-24 12:28:12.099000-05:00,2025-02-24 12:55:00.675000-05:00,0 days 00:26:48.576000,1
291,38.031619,-78.510846,2025-02-24 12:28:12.099000-05:00,2025-02-24 12:33:16.325000-05:00,0 days 00:05:04.226000,1
292,38.029327,-78.510056,2025-02-24 16:49:42.356000-05:00,2025-02-24 19:57:24.562000-05:00,0 days 03:07:42.206000,2
293,38.033553,-78.507977,2025-02-24 20:02:25.794000-05:00,2025-02-24 21:06:32.723000-05:00,0 days 01:04:06.929000,0
294,38.031103,-78.513688,2025-02-24 20:02:25.794000-05:00,2025-02-24 21:06:32.723000-05:00,0 days 01:04:06.929000,3
295,38.033553,-78.507977,2025-02-24 21:19:32.405000-05:00,2025-02-25 01:03:33.201000-05:00,0 days 03:44:00.796000,0
296,38.036457,-78.505368,2025-02-24 21:19:32.405000-05:00,2025-02-25 00:57:56.955000-05:00,0 days 03:38:24.550000,12
297,38.035923,-78.506611,2025-02-25 00:59:08.030000-05:00,2025-02-25 01:03:33.201000-05:00,0 days 00:04:25.171000,-1
298,38.029297,-78.510103,2025-02-25 01:21:50.120000-05:00,2025-02-25 16:57:12.918000-05:00,0 days 15:35:22.798000,2
299,38.031619,-78.510846,2025-02-25 16:59:18.930000-05:00,2025-02-25 19:03:23.359000-05:00,0 days 02:04:04.429000,1
300,38.029297,-78.510103,2025-02-25 19:05:34.478000-05:00,2025-02-26 09:26:38-05:00,0 days 14:21:03.522000,2
301,38.031619,-78.510846,2025-02-26 09:30:54.528000-05:00,2025-02-26 10:51:41.585000-05:00,0 days 01:20:47.057000,1
302,38.031619,-78.510846,2025-02-26 09:30:54.528000-05:00,2025-02-26 10:51:41.585000-05:00,0 days 01:20:47.057000,1
303,38.029297,-78.510103,2025-02-26 10:53:26.630000-05:00,2025-02-27 10:56:27-05:00,1 days 00:03:00.370000,2
304,38.031619,-78.510846,2025-02-27 10:58:51.357000-05:00,2025-02-27 12:23:29.999000-05:00,0 days 01:24:38.642000,1
305,38.031619,-78.510846,2025-02-27 10:58:51.357000-05:00,2025-02-27 12:23:29.999000-05:00,0 days 01:24:38.642000,1
306,38.033553,-78.507977,2025-02-27 12:31:55.573000-05:00,2025-02-27 12:49:50.762000-05:00,0 days 00:17:55.189000,0
307,38.036351,-78.50731,2025-02-27 12:31:55.573000-05:00,2025-02-27 12:49:50.762000-05:00,0 days 00:17:55.189000,21
308,38.034577,-78.499208,2025-02-27 13:01:28.976000-05:00,2025-02-27 13:06:16.932000-05:00,0 days 00:04:47.956000,-1
309,38.033553,-78.507977,2025-02-27 13:12:48.471000-05:00,2025-02-27 16:08:45.865000-05:00,0 days 02:55:57.394000,0
310,38.036457,-78.505368,2025-02-27 13:14:03.039000-05:00,2025-02-27 16:08:45.865000-05:00,0 days 02:54:42.826000,12
311,38.029297,-78.510103,2025-02-27 20:29:52.287000-05:00,2025-02-27 20:43:26-05:00,0 days 00:13:33.713000,2
312,38.033553,-78.507977,2025-02-27 20:47:01.759000-05:00,2025-02-27 22:20:18.637000-05:00,0 days 01:33:16.878000,0
313,38.036457,-78.505368,2025-02-27 20:51:50.766000-05:00,2025-02-27 22:15:23.265000-05:00,0 days 01:23:32.499000,12
314,38.029297,-78.510103,2025-02-27 22:23:51.010000-05:00,2025-02-28 11:50:42-05:00,0 days 13:26:50.990000,2
315,38.029297,-78.510103,2025-02-28 13:26:46.593000-05:00,2025-02-28 16:04:56.948000-05:00,0 days 02:38:10.355000,2
316,38.033553,-78.507977,2025-02-28 16:17:07.177000-05:00,2025-02-28 18:16:48.502000-05:00,0 days 01:59:41.325000,0
317,38.036457,-78.505368,2025-02-28 16:17:07.177000-05:00,2025-02-28 18:16:48.502000-05:00,0 days 01:59:41.325000,12
318,38.034081,-78.499425,2025-02-28 18:23:26.522000-05:00,2025-02-28 18:45:39.629000-05:00,0 days 00:22:13.107000,11
319,38.029297,-78.510103,2025-02-28 20:57:21.999000-05:00,2025-03-01 08:57:43-05:00,0 days 12:00:21.001000,2
320,38.059514,-78.491229,2025-03-01 09:12:06.413000-05:00,2025-03-01 09:16:26.542000-05:00,0 days 00:04:20.129000,-1
321,38.065186,-78.492411,2025-03-01 09:16:26.542000-05:00,2025-03-01 09:32:56.186000-05:00,0 days 00:16:29.644000,16
322,38.062983,-78.491488,2025-03-01 09:16:26.542000-05:00,2025-03-01 09:32:56.186000-05:00,0 days 00:16:29.644000,17
323,38.069104,-78.490289,2025-03-01 09:36:14.122000-05:00,2025-03-01 09:57:32.211000-05:00,0 days 00:21:18.089000,7
324,38.069505,-78.48403,2025-03-01 10:01:00.031000-05:00,2025-03-01 10:12:44.086000-05:00,0 days 00:11:44.055000,5
325,38.052815,-78.501257,2025-03-01 10:20:02.741000-05:00,2025-03-01 10:26:54.223000-05:00,0 days 00:06:51.482000,4
326,38.053566,-78.500689,2025-03-01 10:20:02.741000-05:00,2025-03-01 10:26:54.223000-05:00,0 days 00:06:51.482000,8
327,38.029297,-78.510103,2025-03-01 10:39:16-05:00,2025-03-01 10:52:19-05:00,0 days 00:13:03,2
328,37.513913,-78.686075,2025-03-01 12:08:41.745000-05:00,2025-03-01 14:40:51-05:00,0 days 02:32:09.255000,-1
329,38.029297,-78.510103,2025-03-01 23:43:33.609000-05:00,2025-03-01 23:46:29.764000-05:00,0 days 00:02:56.155000,2
330,38.033553,-78.507977,2025-03-02 10:59:05.060000-05:00,2025-03-02 14:52:07.256000-05:00,0 days 03:53:02.196000,0
331,38.032882,-78.513558,2025-03-02 10:59:05.060000-05:00,2025-03-02 14:48:37.688000-05:00,0 days 03:49:32.628000,9
332,38.052815,-78.501257,2025-03-02 15:02:08.132000-05:00,2025-03-02 15:31:22.193000-05:00,0 days 00:29:14.061000,4
333,38.053566,-78.500689,2025-03-02 15:02:08.132000-05:00,2025-03-02 15:06:46.949000-05:00,0 days 00:04:38.817000,8
334,38.052307,-78.501712,2025-03-02 15:26:20.617000-05:00,2025-03-02 15:31:22.193000-05:00,0 days 00:05:01.576000,4
335,38.029297,-78.510103,2025-03-02 15:38:48-05:00,2025-03-03 12:25:01.412000-05:00,0 days 20:46:13.412000,2
336,38.031619,-78.510846,2025-03-03 12:27:02.573000-05:00,2025-03-03 12:45:20.088000-05:00,0 days 00:18:17.515000,1
337,38.031619,-78.510846,2025-03-03 12:27:02.573000-05:00,2025-03-03 12:45:20.088000-05:00,0 days 00:18:17.515000,1
338,38.029297,-78.510103,2025-03-03 13:18:24.055000-05:00,2025-03-03 19:53:54.912000-05:00,0 days 06:35:30.857000,2
339,38.033553,-78.507977,2025-03-03 19:58:44-05:00,2025-03-03 22:33:57.702000-05:00,0 days 02:35:13.702000,0
340,38.032882,-78.513558,2025-03-03 20:03:48.131000-05:00,2025-03-03 22:31:19.783000-05:00,0 days 02:27:31.652000,9
341,38.029297,-78.510103,2025-03-03 22:38:00.402000-05:00,2025-03-04 08:51:44.574000-05:00,0 days 10:13:44.172000,2
342,38.052815,-78.501257,2025-03-04 08:58:09-05:00,2025-03-04 09:06:31.899000-05:00,0 days 00:08:22.899000,4
343,38.050283,-78.504449,2025-03-04 08:59:08.403000-05:00,2025-03-04 09:06:31.899000-05:00,0 days 00:07:23.496000,20
344,38.029297,-78.510103,2025-03-04 09:14:21.665000-05:00,2025-03-04 10:58:53.477000-05:00,0 days 01:44:31.812000,2
345,38.031619,-78.510846,2025-03-04 10:58:53.477000-05:00,2025-03-04 12:20:59.439000-05:00,0 days 01:22:05.962000,1
346,38.031619,-78.510846,2025-03-04 10:58:53.477000-05:00,2025-03-04 12:19:26.299000-05:00,0 days 01:20:32.822000,1
347,38.029297,-78.510103,2025-03-04 12:20:59.439000-05:00,2025-03-04 14:51:31.735000-05:00,0 days 02:30:32.296000,2
348,38.033553,-78.507977,2025-03-04 14:54:52.245000-05:00,2025-03-04 19:02:12.929000-05:00,0 days 04:07:20.684000,0
349,38.033271,-78.509706,2025-03-04 14:55:33.604000-05:00,2025-03-04 16:57:11.220000-05:00,0 days 02:01:37.616000,18
350,38.029297,-78.510103,2025-03-04 19:03:18.252000-05:00,2025-03-04 19:08:38.005000-05:00,0 days 00:05:19.753000,2
351,38.029297,-78.510103,2025-03-05 16:45:20.339000-05:00,2025-03-05 17:55:28.951000-05:00,0 days 01:10:08.612000,2
352,38.033553,-78.507977,2025-03-05 17:59:30.999000-05:00,2025-03-05 19:06:10.013000-05:00,0 days 01:06:39.014000,0
353,38.031103,-78.513688,2025-03-05 17:59:30.999000-05:00,2025-03-05 19:06:10.013000-05:00,0 days 01:06:39.014000,3
354,38.029297,-78.510103,2025-03-05 19:10:44.955000-05:00,2025-03-06 08:48:38-05:00,0 days 13:37:53.045000,2
355,38.052815,-78.501257,2025-03-06 08:59:29.765000-05:00,2025-03-06 09:02:50.684000-05:00,0 days 00:03:20.919000,4
356,38.029297,-78.510103,2025-03-06 12:25:19.183000-05:00,2025-03-07 15:40:17.433000-05:00,1 days 03:14:58.250000,2
357,38.065186,-78.492411,2025-03-07 16:06:59.799000-05:00,2025-03-07 16:50:49.056000-05:00,0 days 00:43:49.257000,16
358,38.064058,-78.491164,2025-03-07 16:09:51.938000-05:00,2025-03-07 16:19:51.921000-05:00,0 days 00:09:59.983000,-1
359,38.064877,-78.492874,2025-03-07 16:25:31.806000-05:00,2025-03-07 16:50:49.056000-05:00,0 days 00:25:17.250000,31
360,38.069505,-78.48403,2025-03-07 16:54:02.377000-05:00,2025-03-07 17:11:53.999000-05:00,0 days 00:17:51.622000,5
361,38.029297,-78.510103,2025-03-07 17:22:38.475000-05:00,2025-03-08 10:43:27.845000-05:00,0 days 17:20:49.370000,2
362,38.033553,-78.507977,2025-03-08 10:43:27.845000-05:00,2025-03-08 10:50:15-05:00,0 days 00:06:47.155000,0
363,38.03482,-78.515183,2025-03-08 10:46:00-05:00,2025-03-08 10:50:15-05:00,0 days 00:04:15,25
364,38.90349,-77.400314,2025-03-08 13:05:51.734000-05:00,2025-03-08 14:35:06-05:00,0 days 01:29:14.266000,32
365,38.831409,-77.311153,2025-03-08 14:52:59-05:00,2025-03-08 19:03:39-05:00,0 days 04:10:40,-1
366,38.830665,-77.312552,2025-03-08 14:52:59-05:00,2025-03-08 18:59:11.999000-05:00,0 days 04:06:12.999000,-1
367,38.856323,-77.315544,2025-03-08 19:12:58-05:00,2025-03-08 20:37:17.881000-05:00,0 days 01:24:19.881000,33
368,38.856407,-77.316035,2025-03-08 19:12:58-05:00,2025-03-08 20:37:17.881000-05:00,0 days 01:24:19.881000,33
369,38.90349,-77.400314,2025-03-08 20:53:59.224000-05:00,2025-03-09 11:39:52.808000-04:00,0 days 13:45:53.584000,32
370,38.862801,-77.358874,2025-03-09 11:57:53.248000-04:00,2025-03-09 13:05:50.510000-04:00,0 days 01:07:57.262000,-1
371,38.863621,-77.358149,2025-03-09 11:57:53.248000-04:00,2025-03-09 12:04:03.892000-04:00,0 days 00:06:10.644000,-1
372,38.86338,-77.360968,2025-03-09 12:20:12.896000-04:00,2025-03-09 13:02:51.515000-04:00,0 days 00:42:38.619000,-1
373,38.85712,-77.393327,2025-03-09 13:23:27.559000-04:00,2025-03-09 14:24:02.318000-04:00,0 days 01:00:34.759000,34
374,38.855187,-77.392868,2025-03-09 13:23:27.559000-04:00,2025-03-09 13:55:31.608000-04:00,0 days 00:32:04.049000,-1
375,38.854505,-77.396306,2025-03-09 13:57:14.549000-04:00,2025-03-09 14:24:02.318000-04:00,0 days 00:26:47.769000,35
376,38.90349,-77.400314,2025-03-09 14:37:07.604000-04:00,2025-03-09 15:08:43.300000-04:00,0 days 00:31:35.696000,32
377,38.886936,-77.377733,2025-03-09 15:14:36.397000-04:00,2025-03-09 18:05:07.103000-04:00,0 days 02:50:30.706000,-1
378,38.90349,-77.400314,2025-03-09 18:10:32.642000-04:00,2025-03-09 18:15:24.806000-04:00,0 days 00:04:52.164000,32
379,38.910939,-77.415905,2025-03-09 18:19:07.066000-04:00,2025-03-09 19:38:01.648000-04:00,0 days 01:18:54.582000,-1
380,38.908742,-77.40653,2025-03-09 19:39:13.936000-04:00,2025-03-09 20:49:20-04:00,0 days 01:10:06.064000,-1
381,38.90349,-77.400314,2025-03-09 20:49:20-04:00,2025-03-10 09:05:28.999000-04:00,0 days 12:16:08.999000,32
382,38.946347,-77.358237,2025-03-10 09:12:45-04:00,2025-03-10 10:23:31.056000-04:00,0 days 01:10:46.056000,-1
383,38.90349,-77.400314,2025-03-10 10:34:01-04:00,2025-03-10 14:12:26.781000-04:00,0 days 03:38:25.781000,32
384,38.896477,-77.426666,2025-03-10 14:42:19.521000-04:00,2025-03-10 14:53:12.640000-04:00,0 days 00:10:53.119000,-1
385,38.90349,-77.400314,2025-03-10 14:59:13-04:00,2025-03-10 19:26:55.535000-04:00,0 days 04:27:42.535000,32
386,38.899126,-77.407618,2025-03-10 19:32:29.252000-04:00,2025-03-10 20:37:10.031000-04:00,0 days 01:04:40.779000,-1
387,38.90349,-77.400314,2025-03-10 20:40:32.776000-04:00,2025-03-11 08:13:24.999000-04:00,0 days 11:32:52.223000,32
388,38.848666,-77.27269,2025-03-11 08:39:33-04:00,2025-03-11 10:29:40-04:00,0 days 01:50:07,36
389,38.90349,-77.400314,2025-03-11 10:48:11.144000-04:00,2025-03-11 12:29:44.491000-04:00,0 days 01:41:33.347000,32
390,38.917017,-77.222836,2025-03-11 12:55:58.065000-04:00,2025-03-11 14:58:03.700000-04:00,0 days 02:02:05.635000,-1
391,38.918287,-77.223278,2025-03-11 12:55:58.065000-04:00,2025-03-11 13:50:54.019000-04:00,0 days 00:54:55.954000,-1
392,38.927924,-77.238736,2025-03-11 15:14:20.786000-04:00,2025-03-11 15:56:02.999000-04:00,0 days 00:41:42.213000,-1
393,38.90349,-77.400314,2025-03-11 15:56:02.999000-04:00,2025-03-12 10:16:25.741000-04:00,0 days 18:20:22.742000,32
394,38.89453,-77.422737,2025-03-12 10:23:01.054000-04:00,2025-03-12 11:35:11.671000-04:00,0 days 01:12:10.617000,-1
395,38.895403,-77.426858,2025-03-12 10:26:56.593000-04:00,2025-03-12 11:20:07.512000-04:00,0 days 00:53:10.919000,-1
396,38.90349,-77.400314,2025-03-12 11:41:52.620000-04:00,2025-03-12 12:38:04-04:00,0 days 00:56:11.380000,32
397,38.848666,-77.27269,2025-03-12 13:02:07-04:00,2025-03-12 14:19:50.999000-04:00,0 days 01:17:43.999000,36
398,38.90349,-77.400314,2025-03-12 14:19:50.999000-04:00,2025-03-13 08:16:04.999000-04:00,0 days 17:56:14,32
399,38.848666,-77.27269,2025-03-13 08:40:08-04:00,2025-03-13 09:55:17-04:00,0 days 01:15:09,36
400,38.90349,-77.400314,2025-03-13 10:15:13.176000-04:00,2025-03-13 13:23:55.999000-04:00,0 days 03:08:42.823000,32
401,38.848666,-77.27269,2025-03-13 13:51:19.439000-04:00,2025-03-13 14:56:12.999000-04:00,0 days 01:04:53.560000,36
402,38.864561,-77.27971,2025-03-13 15:03:30-04:00,2025-03-13 15:19:46.999000-04:00,0 days 00:16:16.999000,-1
403,38.85712,-77.393327,2025-03-13 15:37:21.999000-04:00,2025-03-13 15:49:05.343000-04:00,0 days 00:11:43.344000,34
404,38.854505,-77.396306,2025-03-13 15:40:04.372000-04:00,2025-03-13 15:49:05.343000-04:00,0 days 00:09:00.971000,35
405,38.90349,-77.400314,2025-03-13 16:45:30.676000-04:00,2025-03-13 17:07:58.887000-04:00,0 days 00:22:28.211000,32
406,38.907295,-77.404787,2025-03-14 10:26:35.157000-04:00,2025-03-14 10:35:10.999000-04:00,0 days 00:08:35.842000,-1
407,38.848666,-77.27269,2025-03-14 10:56:15-04:00,2025-03-14 11:22:22.636000-04:00,0 days 00:26:07.636000,36
408,39.653502,-75.790673,2025-03-14 13:12:08.621000-04:00,2025-03-14 13:16:53.782000-04:00,0 days 00:04:45.161000,-1
409,39.664541,-75.750463,2025-03-14 13:29:38.148000-04:00,2025-03-14 15:18:49-04:00,0 days 01:49:10.852000,37
410,39.749907,-76.020922,2025-03-14 15:48:00.945000-04:00,2025-03-14 15:52:33.843000-04:00,0 days 00:04:32.898000,-1
411,39.734053,-76.03931,2025-03-14 16:02:58.775000-04:00,2025-03-14 16:20:36.844000-04:00,0 days 00:17:38.069000,38
412,39.664743,-75.753382,2025-03-14 18:11:20-04:00,2025-03-14 18:13:17.929000-04:00,0 days 00:01:57.929000,-1
413,39.664541,-75.750463,2025-03-14 18:13:17.929000-04:00,2025-03-14 22:08:24.998000-04:00,0 days 03:55:07.069000,37
414,39.734053,-76.03931,2025-03-14 22:38:47.442000-04:00,2025-03-14 22:42:57.402000-04:00,0 days 00:04:09.960000,38
