,latitude,longitude,start_time,end_time,duration_time,cluster
121,38.034093,-78.508209,2025-01-30 21:57:14.999000-05:00,2025-01-31 08:53:49.515000-05:00,0 days 10:56:34.516000,3
122,38.032009,-78.51053,2025-01-31 08:53:49.515000-05:00,2025-01-31 09:55:26.566000-05:00,0 days 01:01:37.051000,0
123,38.034093,-78.508209,2025-01-31 09:57:53.633000-05:00,2025-01-31 11:09:41.225000-05:00,0 days 01:11:47.592000,3
124,38.052815,-78.501257,2025-01-31 15:52:11.999000-05:00,2025-01-31 16:50:07.999000-05:00,0 days 00:57:56,8
125,38.051406,-78.503118,2025-01-31 15:53:41.998000-05:00,2025-01-31 16:50:07.999000-05:00,0 days 00:56:26.001000,9
126,38.048614,-78.504383,2025-01-31 16:52:19.780000-05:00,2025-01-31 18:11:50.341000-05:00,0 days 01:19:30.561000,24
127,38.034093,-78.508209,2025-01-31 18:23:18.999000-05:00,2025-01-31 19:01:02.544000-05:00,0 days 00:37:43.545000,3
128,38.027983,-78.512592,2025-01-31 19:03:20.998000-05:00,2025-01-31 23:20:23.383000-05:00,0 days 04:17:02.385000,-1
129,38.055008,-78.496939,2025-01-31 23:38:54.998000-05:00,2025-01-31 23:48:48.998000-05:00,0 days 00:09:54,25
130,38.034093,-78.508209,2025-01-31 23:55:11.998000-05:00,2025-01-31 23:56:18.999000-05:00,0 days 00:01:07.001000,3
131,38.034711,-78.50029,2025-02-01 14:54:59-05:00,2025-02-01 16:17:17.261000-05:00,0 days 01:22:18.261000,26
132,38.033553,-78.507977,2025-02-01 16:25:33.964000-05:00,2025-02-01 17:54:11.598000-05:00,0 days 01:28:37.634000,1
133,38.035194,-78.500453,2025-02-01 18:00:40.156000-05:00,2025-02-01 18:22:14.633000-05:00,0 days 00:21:34.477000,12
134,38.034093,-78.508209,2025-02-01 18:31:01.094000-05:00,2025-02-01 18:56:01.999000-05:00,0 days 00:25:00.905000,3
135,38.052815,-78.501257,2025-02-01 19:15:06.999000-05:00,2025-02-01 21:14:07.844000-05:00,0 days 01:59:00.845000,8
136,38.051406,-78.503118,2025-02-01 19:15:56.998000-05:00,2025-02-01 20:50:20.097000-05:00,0 days 01:34:23.099000,9
137,38.034093,-78.508209,2025-02-01 21:19:27.998000-05:00,2025-02-02 11:27:11.363000-05:00,0 days 14:07:43.365000,3
138,38.033553,-78.507977,2025-02-02 11:30:15.305000-05:00,2025-02-02 11:56:09.274000-05:00,0 days 00:25:53.969000,1
139,38.052815,-78.501257,2025-02-02 12:20:33.998000-05:00,2025-02-02 18:11:27.999000-05:00,0 days 05:50:54.001000,8
140,38.051406,-78.503118,2025-02-02 12:22:03.999000-05:00,2025-02-02 18:09:24.542000-05:00,0 days 05:47:20.543000,9
141,38.026474,-78.519021,2025-02-02 18:38:10.999000-05:00,2025-02-02 20:38:55.999000-05:00,0 days 02:00:45,10
142,38.026891,-78.516059,2025-02-02 20:41:26.940000-05:00,2025-02-02 20:46:33-05:00,0 days 00:05:06.060000,15
143,38.034093,-78.508209,2025-02-02 20:53:26.999000-05:00,2025-02-03 10:22:16.999000-05:00,0 days 13:28:50,3
144,38.032009,-78.51053,2025-02-03 10:25:21.378000-05:00,2025-02-03 18:17:13.829000-05:00,0 days 07:51:52.451000,0
145,38.034093,-78.508209,2025-02-03 21:32:50.924000-05:00,2025-02-04 12:17:47.550000-05:00,0 days 14:44:56.626000,3
146,38.034093,-78.508209,2025-02-04 23:33:26.851000-05:00,2025-02-05 08:52:43.490000-05:00,0 days 09:19:16.639000,3
147,38.034093,-78.508209,2025-02-05 09:51:34.509000-05:00,2025-02-05 12:21:24.411000-05:00,0 days 02:29:49.902000,3
148,38.032009,-78.51053,2025-02-05 12:23:58.022000-05:00,2025-02-05 16:43:33.796000-05:00,0 days 04:19:35.774000,0
149,38.034093,-78.508209,2025-02-05 16:46:15-05:00,2025-02-05 18:34:31.792000-05:00,0 days 01:48:16.792000,3
150,38.035618,-78.50611,2025-02-05 18:34:31.792000-05:00,2025-02-05 23:21:28.342000-05:00,0 days 04:46:56.550000,17
151,38.034093,-78.508209,2025-02-05 23:23:33.838000-05:00,2025-02-06 11:00:30.884000-05:00,0 days 11:36:57.046000,3
152,38.033553,-78.507977,2025-02-06 11:00:30.884000-05:00,2025-02-06 11:52:01.220000-05:00,0 days 00:51:30.336000,1
153,38.034093,-78.508209,2025-02-06 11:52:01.220000-05:00,2025-02-06 13:44:45.429000-05:00,0 days 01:52:44.209000,3
154,38.034711,-78.50029,2025-02-06 15:53:16.604000-05:00,2025-02-06 16:08:41.439000-05:00,0 days 00:15:24.835000,26
155,38.034748,-78.500312,2025-02-06 15:53:16.604000-05:00,2025-02-06 15:58:30.892000-05:00,0 days 00:05:14.288000,26
156,38.034093,-78.508209,2025-02-06 16:16:56.999000-05:00,2025-02-06 18:54:41.416000-05:00,0 days 02:37:44.417000,3
157,38.036336,-78.507255,2025-02-06 18:54:41.416000-05:00,2025-02-06 19:52:56.606000-05:00,0 days 00:58:15.190000,16
158,38.027495,-78.518595,2025-02-06 20:04:01.999000-05:00,2025-02-06 21:42:57-05:00,0 days 01:38:55.001000,23
159,38.03749,-78.498949,2025-02-06 21:59:08.843000-05:00,2025-02-07 01:22:31.999000-05:00,0 days 03:23:23.156000,6
160,38.034093,-78.508209,2025-02-07 01:34:53.999000-05:00,2025-02-07 11:24:40.083000-05:00,0 days 09:49:46.084000,3
161,38.033553,-78.507977,2025-02-07 14:37:46.811000-05:00,2025-02-07 19:30:53.999000-05:00,0 days 04:53:07.188000,1
162,38.036457,-78.505368,2025-02-07 14:37:46.811000-05:00,2025-02-07 19:30:53.999000-05:00,0 days 04:53:07.188000,20
